query_id,applicant_id,feature_name,intervention_value
q00851,4d06905b-ce03-6b7e-daa1-e42423721249,owner_personal_credit_band,1.0
q00852,c3fb4a22-49a8-01e3-1232-25c155dfc66e,employee_count_bucket,0.0
q00853,c3fb4a22-49a8-01e3-1232-25c155dfc66e,requested_amount,22296.603886824596
q00854,c3fb4a22-49a8-01e3-1232-25c155dfc66e,aggregate_credit_utilization,0.4094129832772911
q00855,36ea9afb-a62b-8a94-240e-2c521ffcdfff,intended_use_of_funds,0.0
q00856,36ea9afb-a62b-8a94-240e-2c521ffcdfff,aggregate_credit_utilization,0.6489411909693984
q00857,36ea9afb-a62b-8a94-240e-2c521ffcdfff,has_linked_bank_feed,1.0
q00858,481b1d4f-5536-d3b1-28f1-c4373937ff45,observed_revenue_trend_3mo,0.350485119283216
q00859,481b1d4f-5536-d3b1-28f1-c4373937ff45,prior_loans_amount_total,5860.55490620844
q00860,481b1d4f-5536-d3b1-28f1-c4373937ff45,invoice_payment_delinquency_rate,0.3352383566195043
q00861,c7e983ed-b05e-1bbc-f178-df76c314fb3d,prior_loans_default_count,1.0
q00862,c7e983ed-b05e-1bbc-f178-df76c314fb3d,aggregate_credit_utilization,0.27917345322300086
q00863,c7e983ed-b05e-1bbc-f178-df76c314fb3d,aggregate_credit_utilization,0.22766310241142892
q00864,fdff70c2-94c4-a567-f1bf-bddad4868ce5,stated_time_in_business,7.766283865139333
q00865,fdff70c2-94c4-a567-f1bf-bddad4868ce5,invoice_payment_delinquency_rate,0.3620542092053082
q00866,fdff70c2-94c4-a567-f1bf-bddad4868ce5,recent_inquiries_count_6mo,1.0
q00867,b4be6250-ac93-6c66-aa55-82f1660f1cf3,recent_inquiries_count_6mo,6.0
q00868,b4be6250-ac93-6c66-aa55-82f1660f1cf3,existing_debt_obligations,4959.639463655442
q00869,b4be6250-ac93-6c66-aa55-82f1660f1cf3,aggregate_credit_utilization,0.7478836568588838
q00870,96f7a666-1018-24d5-4603-86cd70393322,stated_time_in_business,4.185982918179251
q00871,96f7a666-1018-24d5-4603-86cd70393322,stated_annual_revenue,1549346.701932769
q00872,96f7a666-1018-24d5-4603-86cd70393322,application_channel,1.0
q00873,9a544351-8680-da7f-da14-b351f92e4f9f,observed_cash_balance_p10,-1311.3544579429622
q00874,9a544351-8680-da7f-da14-b351f92e4f9f,stated_time_in_business,3.9330612633911866
q00875,9a544351-8680-da7f-da14-b351f92e4f9f,requested_amount,27278.594890699886
q00876,b4e819f6-1982-7967-3187-50c5ab47c587,observed_overdraft_count_3mo,3.0
q00877,b4e819f6-1982-7967-3187-50c5ab47c587,application_channel,1.0
q00878,b4e819f6-1982-7967-3187-50c5ab47c587,multi_lender_inquiry_count_30d,3.0
q00879,2bbe6037-9a0a-ab0e-067c-ebb8f4642d90,observed_revenue_trend_3mo,0.7885394150368844
q00880,2bbe6037-9a0a-ab0e-067c-ebb8f4642d90,existing_debt_obligations,8728.834558324066
q00881,2bbe6037-9a0a-ab0e-067c-ebb8f4642d90,geography_region,2.0
q00882,37a3e34e-948a-b986-f748-e6f3e0c916ff,stated_annual_revenue,1889207.2851995963
q00883,37a3e34e-948a-b986-f748-e6f3e0c916ff,existing_debt_obligations,12101.259760478786
q00884,37a3e34e-948a-b986-f748-e6f3e0c916ff,recent_inquiries_count_6mo,2.0
q00885,124cc0c7-e395-f543-7409-648b82f4b61c,intended_use_of_funds,0.0
q00886,124cc0c7-e395-f543-7409-648b82f4b61c,observed_overdraft_count_3mo,4.0
q00887,124cc0c7-e395-f543-7409-648b82f4b61c,owner_personal_credit_band,1.0
q00888,a7fee79d-5156-79c8-dc12-fbac835ef4cd,observed_cash_balance_p10,-150.15229383669066
q00889,a7fee79d-5156-79c8-dc12-fbac835ef4cd,aggregate_credit_utilization,0.7433425473388516
q00890,a7fee79d-5156-79c8-dc12-fbac835ef4cd,bookkeeping_recency_days,11.543386003030292
q00891,b31efd9d-0c52-f730-8265-16caa1ad1ed1,owner_personal_credit_band,4.0
q00892,b31efd9d-0c52-f730-8265-16caa1ad1ed1,invoice_payment_delinquency_rate,0.14028557688586238
q00893,b31efd9d-0c52-f730-8265-16caa1ad1ed1,observed_monthly_revenue_avg_3mo,110742.2545115892
q00894,417fb459-9a39-a81d-77cb-e3559b5675c9,account_age_days,2658.0
q00895,417fb459-9a39-a81d-77cb-e3559b5675c9,requested_amount,23261.45885972181
q00896,417fb459-9a39-a81d-77cb-e3559b5675c9,intended_use_of_funds,2.0
q00897,863c44d4-bdb3-59ed-7274-bff82efadc41,observed_revenue_volatility,0.9406838734705246
q00898,863c44d4-bdb3-59ed-7274-bff82efadc41,observed_revenue_trend_3mo,0.44781584692640225
q00899,863c44d4-bdb3-59ed-7274-bff82efadc41,recent_inquiries_count_6mo,1.0
